time,open,high,low,close,volume
2024-11-14 10:01:00,207.1000,207.1800,206.8900,207.1250,10235
2024-11-14 10:02:00,207.1750,207.3300,207.0400,207.1800,8403
2024-11-14 10:03:00,207.2400,207.4400,207.1800,207.4300,7034
2024-11-14 10:04:00,207.3969,207.5400,207.2600,207.3100,12271
2024-11-14 10:05:00,207.4000,207.4000,206.9600,207.0500,18574
2024-11-14 10:06:00,207.1000,207.2400,207.0600,207.2200,7206
2024-11-14 10:07:00,207.2500,207.5250,207.2100,207.5000,5167
2024-11-14 10:08:00,207.4700,207.5900,207.4700,207.5900,3108
2024-11-14 10:09:00,207.5400,207.6800,207.4150,207.4700,9473
2024-11-14 10:10:00,207.4700,207.5555,207.3800,207.4550,4697
2024-11-14 10:11:00,207.4600,207.4700,207.3100,207.4300,9378
2024-11-14 10:12:00,207.4300,207.4300,207.2200,207.2950,10241
2024-11-14 10:13:00,207.2900,207.2900,207.1850,207.2500,5401
2024-11-14 10:14:00,207.2550,207.4000,207.2228,207.2550,4178
2024-11-14 10:15:00,207.2750,207.3300,207.2021,207.3000,2898
2024-11-14 10:16:00,207.2100,207.3900,207.2100,207.2800,5481
2024-11-14 10:17:00,207.3350,207.3350,207.0400,207.1500,6040
2024-11-14 10:18:00,207.2200,207.2650,206.8455,206.8462,11153
2024-11-14 10:19:00,206.8705,206.9300,206.7850,206.8577,8148
2024-11-14 10:20:00,206.8000,206.8650,206.6601,206.8650,5163
2024-11-14 10:21:00,206.8053,206.9400,206.7900,206.8300,14087
2024-11-14 10:22:00,206.7800,206.8800,206.7700,206.8200,16575
2024-11-14 10:23:00,206.8350,206.8800,206.6900,206.7400,10354
2024-11-14 10:24:00,206.7850,206.8499,206.7400,206.8499,4501
2024-11-14 10:25:00,206.7300,206.8000,206.5700,206.6000,10694
2024-11-14 10:26:00,206.6300,206.8600,206.5800,206.8600,9690
2024-11-14 10:27:00,206.8650,206.9500,206.7650,206.7650,9729
2024-11-14 10:28:00,206.8100,206.8300,206.7300,206.7900,5381
2024-11-14 10:29:00,206.7900,207.1800,206.7899,207.1300,18453
2024-11-14 10:30:00,207.0900,207.1000,206.9700,207.0250,3200
2024-11-14 10:31:00,206.9700,207.1500,206.9000,207.1150,7748
2024-11-14 10:32:00,207.0800,207.5500,207.0000,207.5100,41072
2024-11-14 10:33:00,207.4800,207.6000,207.4400,207.5950,51248
2024-11-14 10:34:00,207.5950,207.5950,207.2587,207.3700,9216
2024-11-14 10:35:00,207.2500,207.2600,207.0356,207.1800,6462
2024-11-14 10:36:00,207.0694,207.3665,207.0300,207.3350,7575
2024-11-14 10:37:00,207.3400,207.3940,207.2500,207.2500,4053
2024-11-14 10:38:00,207.2600,207.2600,206.9700,207.0700,11759
2024-11-14 10:39:00,206.9700,207.0700,206.8000,206.9250,18551
2024-11-14 10:40:00,206.8800,207.2400,206.7400,207.1800,21935
2024-11-14 10:41:00,207.0600,207.1869,206.8500,207.1869,7367
2024-11-14 10:42:00,207.1050,207.2100,206.9000,206.9000,8210
2024-11-14 10:43:00,206.9500,207.0600,206.8200,206.9800,6727
2024-11-14 10:44:00,206.9750,207.0799,206.9000,207.0000,6378
2024-11-14 10:45:00,207.0100,207.1300,206.9800,207.0750,14876
2024-11-14 10:46:00,207.0200,207.0900,206.9700,207.0350,5914
2024-11-14 10:47:00,207.0350,207.0350,206.8300,206.9300,3710
2024-11-14 10:48:00,206.8700,206.9500,206.7400,206.7950,9097
2024-11-14 10:49:00,206.8000,206.9100,206.7700,206.8550,5369
2024-11-14 10:50:00,206.8400,206.9100,206.7500,206.7600,4544
2024-11-14 10:51:00,206.8250,206.9000,206.7500,206.7600,6741
2024-11-14 10:52:00,206.7200,206.8100,206.6800,206.8000,13456
2024-11-14 10:53:00,206.7500,207.0150,206.7500,206.9900,15223
2024-11-14 10:54:00,206.9900,207.0450,206.8650,206.9300,11163
2024-11-14 10:55:00,206.8650,206.9300,206.8400,206.8650,4218
2024-11-14 10:56:00,206.8650,206.9500,206.7900,206.9100,12881
2024-11-14 10:57:00,206.9200,207.0099,206.8400,207.0000,3687
2024-11-14 10:58:00,207.0085,207.0500,206.9550,207.0500,11172
2024-11-14 10:59:00,207.0800,207.0969,206.8900,206.9800,8449
2024-11-14 11:00:00,206.9800,207.0200,206.9200,207.0200,7044
2024-11-14 11:01:00,207.0400,207.0900,206.8250,206.9900,17392
2024-11-14 11:02:00,206.9000,206.9150,206.8000,206.8700,5811
2024-11-14 11:03:00,206.8700,207.0700,206.8300,207.0100,13950
2024-11-14 11:04:00,206.9600,207.0000,206.9400,206.9900,3291
2024-11-14 11:05:00,206.9800,207.0100,206.9700,206.9800,2903
2024-11-14 11:06:00,207.0000,207.1400,206.9800,207.1050,6341
2024-11-14 11:07:00,207.0100,207.1500,207.0100,207.0100,7803
2024-11-14 11:08:00,207.0100,207.0200,206.7200,206.9300,21323
2024-11-14 11:09:00,207.0300,207.0400,206.9700,207.0050,6839
2024-11-14 11:10:00,206.9850,206.9900,206.9200,206.9900,2905
2024-11-14 11:11:00,206.9900,207.0072,206.9400,207.0000,5878
2024-11-14 11:12:00,206.9400,207.0000,206.8600,206.9200,12614
2024-11-14 11:13:00,206.9200,206.9200,206.8600,206.9000,4025
2024-11-14 11:14:00,206.9250,207.0600,206.9000,207.0300,6253
2024-11-14 11:15:00,207.0500,207.1100,207.0000,207.0450,10525
2024-11-14 11:16:00,206.9800,207.0500,206.8601,206.9200,12908
2024-11-14 11:17:00,206.8500,206.8800,206.7800,206.8300,7354
2024-11-14 11:18:00,206.8200,206.9500,206.7700,206.8800,6397
2024-11-14 11:19:00,206.8800,206.8900,206.8300,206.8300,3048
2024-11-14 11:20:00,206.8700,206.9900,206.8600,206.9200,12480
2024-11-14 11:21:00,206.9200,206.9200,206.7400,206.8800,4951
2024-11-14 11:22:00,206.7700,206.8796,206.7401,206.8100,2535
2024-11-14 11:23:00,206.7400,206.8300,206.7300,206.7537,5214
2024-11-14 11:24:00,206.7900,206.9896,206.7900,206.9250,18368
2024-11-14 11:25:00,206.9250,206.9450,206.9100,206.9150,2476
2024-11-14 11:26:00,206.9050,207.0720,206.9050,207.0500,7215
2024-11-14 11:27:00,207.0250,207.2715,206.9854,207.2300,6322
2024-11-14 11:28:00,207.2700,207.4100,207.2200,207.2750,3948
2024-11-14 11:29:00,207.5000,207.6375,207.3600,207.5750,11729
2024-11-14 11:30:00,207.5950,207.5950,207.4500,207.5300,3851
2024-11-14 11:31:00,207.4500,207.5300,207.1100,207.2200,33508
2024-11-14 11:32:00,207.1900,207.2600,207.1500,207.2200,7100
2024-11-14 11:33:00,207.2200,207.3750,207.1500,207.2500,12503
2024-11-14 11:34:00,207.1600,207.2500,207.0500,207.1050,6553
2024-11-14 11:35:00,207.0800,207.1100,206.9500,207.0550,19170
2024-11-14 11:36:00,207.0550,207.1800,206.9700,207.1800,20859
2024-11-14 11:37:00,207.1450,207.5600,207.1450,207.5399,4071
2024-11-14 11:38:00,207.5300,207.5300,207.4300,207.4350,1754
2024-11-14 11:39:00,207.5400,207.5400,207.3397,207.5300,1058
2024-11-14 11:40:00,207.4500,207.5400,207.4000,207.4550,4553
2024-11-14 11:41:00,207.5069,207.5069,207.3700,207.4350,6451
2024-11-14 11:42:00,207.4350,207.5000,207.1600,207.2100,18276
2024-11-14 11:43:00,207.1300,207.1500,206.9700,207.0800,3720
2024-11-14 11:44:00,207.0000,207.1440,207.0000,207.0000,10694
2024-11-14 11:45:00,207.0500,207.0501,206.9400,207.0300,7435
2024-11-14 11:46:00,207.0400,207.0745,207.0000,207.0350,3139
2024-11-14 11:47:00,206.9925,207.0000,206.9500,206.9950,5639
2024-11-14 11:48:00,206.9300,206.9850,206.7500,206.7500,5538
2024-11-14 11:49:00,206.7400,206.7400,206.5200,206.5900,12300
2024-11-14 11:50:00,206.5750,206.7200,206.5750,206.6750,7427
2024-11-14 11:51:00,206.6600,206.7000,206.6050,206.6050,8346
2024-11-14 11:52:00,206.6355,206.7100,206.5500,206.5700,14934
2024-11-14 11:53:00,206.5698,206.6800,206.5698,206.6800,6400
2024-11-14 11:54:00,206.6700,206.6800,206.5408,206.5600,3296
2024-11-14 11:55:00,206.6000,206.7700,206.6000,206.7300,9737
2024-11-14 11:56:00,206.7300,206.7700,206.6500,206.7300,3147
2024-11-14 11:57:00,206.7500,206.8800,206.7500,206.8450,6542
2024-11-14 11:58:00,206.8450,206.9700,206.8001,206.9700,3045
2024-11-14 11:59:00,206.9350,206.9900,206.8900,206.9900,1444
2024-11-14 12:00:00,206.9500,207.0100,206.8700,206.9100,6888
2024-11-14 12:01:00,206.9200,207.0000,206.9100,206.9400,2370
2024-11-14 12:02:00,206.9450,206.9450,206.8400,206.8400,1627
2024-11-14 12:03:00,206.8900,206.9600,206.8900,206.9583,2082
2024-11-14 12:04:00,206.9550,206.9600,206.8700,206.9600,5755
2024-11-14 12:05:00,206.9240,206.9600,206.9200,206.9600,1314
2024-11-14 12:06:00,206.9600,207.1800,206.8800,207.1600,49580
2024-11-14 12:07:00,207.2350,207.3400,207.2350,207.2750,4118
2024-11-14 12:08:00,207.2800,207.3000,207.2300,207.2811,1731
2024-11-14 12:09:00,207.2300,207.2300,207.1000,207.1550,20619
2024-11-14 12:10:00,207.1550,207.3500,207.1550,207.3300,4243
2024-11-14 12:11:00,207.3500,207.4400,207.3415,207.4220,12795
2024-11-14 12:12:00,207.4200,207.4500,207.2800,207.2800,5688
2024-11-14 12:13:00,207.3750,207.3750,207.2700,207.3400,3237
2024-11-14 12:14:00,207.4000,207.4000,207.1000,207.2500,19173
2024-11-14 12:15:00,207.2600,207.2600,207.2500,207.2600,1229
2024-11-14 12:16:00,207.2200,207.3200,207.1550,207.2250,10484
2024-11-14 12:17:00,207.2250,207.3150,207.1000,207.2635,15476
2024-11-14 12:18:00,207.2650,207.3300,207.1800,207.2400,17048
2024-11-14 12:19:00,207.2350,207.4600,207.1500,207.3542,6946
2024-11-14 12:20:00,207.5000,207.5650,207.5000,207.5600,2074
2024-11-14 12:21:00,207.5200,207.5200,207.2800,207.3650,5579
2024-11-14 12:22:00,207.3650,207.3650,207.1900,207.2500,11490
2024-11-14 12:23:00,207.2500,207.3000,207.1400,207.2400,8967
2024-11-14 12:24:00,207.2400,207.3000,207.1500,207.2400,4004
2024-11-14 12:25:00,207.2400,207.3300,207.1400,207.2150,17461
2024-11-14 12:26:00,207.2100,207.2700,207.2100,207.2100,3635
2024-11-14 12:27:00,207.2100,207.2100,207.1400,207.1600,13617
2024-11-14 12:28:00,207.1700,207.1700,207.1000,207.1400,6203
2024-11-14 12:29:00,207.1400,207.1656,207.1000,207.1586,2305
2024-11-14 12:30:00,207.0950,207.1423,207.0700,207.1150,1578
2024-11-14 12:31:00,207.1150,207.2000,207.0800,207.1400,10490
2024-11-14 12:32:00,207.1350,207.2300,206.9200,206.9900,20946
2024-11-14 12:33:00,206.8901,206.9800,206.8000,206.9800,4172
2024-11-14 12:34:00,207.0000,207.0700,206.9466,207.0000,3338
2024-11-14 12:35:00,207.0500,207.0600,207.0500,207.0600,1009
2024-11-14 12:36:00,207.0650,207.0850,206.9800,207.0600,975
2024-11-14 12:37:00,207.0850,207.2000,207.0300,207.1900,4110
2024-11-14 12:38:00,207.2400,207.2400,207.2000,207.2100,1294
2024-11-14 12:39:00,207.1700,207.3038,207.1700,207.3038,2079
2024-11-14 12:40:00,207.2300,207.2300,207.1100,207.1350,2217
2024-11-14 12:41:00,207.0500,207.0500,207.0500,207.0500,1079
2024-11-14 12:42:00,207.0300,207.1800,207.0000,207.1800,3562
2024-11-14 12:43:00,207.1550,207.1550,207.1100,207.1100,1466
2024-11-14 12:44:00,207.0660,207.1400,207.0400,207.1300,5502
2024-11-14 12:45:00,207.0964,207.1200,207.0700,207.0700,1011
2024-11-14 12:46:00,207.0700,207.0900,207.0000,207.0700,6769
2024-11-14 12:47:00,207.0650,207.0653,206.9400,206.9900,5862
2024-11-14 12:48:00,206.9800,207.0400,206.9700,206.9700,6030
2024-11-14 12:49:00,206.9750,206.9900,206.7500,206.7500,21683
2024-11-14 12:50:00,206.8600,207.0300,206.8200,206.9900,8291
2024-11-14 12:51:00,206.9850,206.9850,206.8800,206.9629,2719
2024-11-14 12:52:00,207.0200,207.1000,206.9900,207.0750,10774
2024-11-14 12:53:00,207.0750,207.1400,207.0000,207.0800,10004
2024-11-14 12:54:00,207.0900,207.1700,207.0900,207.1150,1326
2024-11-14 12:55:00,207.1450,207.2300,207.1250,207.2100,2737
2024-11-14 12:56:00,207.2600,207.2600,207.1669,207.1950,2190
2024-11-14 12:57:00,207.2500,207.2900,207.1900,207.1900,3074
2024-11-14 12:58:00,207.2350,207.2900,207.2350,207.2650,1225
2024-11-14 12:59:00,207.3300,207.3700,207.2850,207.3500,8019
2024-11-14 13:00:00,207.3400,207.4500,207.3400,207.4050,1602
2024-11-14 13:01:00,207.3800,207.5200,207.3800,207.5200,3165
2024-11-14 13:02:00,207.5100,207.5700,207.4100,207.5300,8240
2024-11-14 13:03:00,207.5900,207.7300,207.5600,207.6900,5155
2024-11-14 13:04:00,207.7500,207.8800,207.7100,207.7500,13267
2024-11-14 13:05:00,207.8000,207.8200,207.7500,207.7500,1260
2024-11-14 13:06:00,207.8250,207.8400,207.7550,207.7550,5259
2024-11-14 13:07:00,207.8000,207.8500,207.7700,207.8400,8460
2024-11-14 13:08:00,207.7900,207.8778,207.6850,207.6850,2862
2024-11-14 13:09:00,207.7000,207.7600,207.6600,207.7100,2268
2024-11-14 13:10:00,207.6500,207.6900,207.6100,207.6200,5008
2024-11-14 13:11:00,207.6100,207.6300,207.5800,207.5800,3250
2024-11-14 13:12:00,207.5600,207.6050,207.4900,207.5300,3905
2024-11-14 13:13:00,207.5300,207.5700,207.4300,207.4300,2203
2024-11-14 13:14:00,207.5500,207.5700,207.4100,207.5000,6152
2024-11-14 13:15:00,207.5900,207.5900,207.4100,207.5000,3155
2024-11-14 13:16:00,207.5000,207.5700,207.4100,207.4750,4199
2024-11-14 13:17:00,207.4950,207.5500,207.4800,207.5250,5799
2024-11-14 13:18:00,207.5300,207.5600,207.3900,207.4550,7397
2024-11-14 13:19:00,207.4723,207.4900,207.4001,207.4450,4624
2024-11-14 13:20:00,207.4820,207.5900,207.4820,207.5900,7716
2024-11-14 13:21:00,207.5800,207.6200,207.5500,207.5900,4114
2024-11-14 13:22:00,207.5923,207.7600,207.5850,207.6800,14423
2024-11-14 13:23:00,207.6650,207.6650,207.5900,207.6000,5199
2024-11-14 13:24:00,207.6000,207.6700,207.5500,207.5700,5019
2024-11-14 13:25:00,207.5900,207.6150,207.5500,207.5500,3291
2024-11-14 13:26:00,207.5600,207.6150,207.5500,207.5700,7667
2024-11-14 13:27:00,207.6700,207.9003,207.6600,207.9003,7975
2024-11-14 13:28:00,207.8697,207.9100,207.8400,207.8700,2906
2024-11-14 13:29:00,207.8700,207.8700,207.7300,207.7350,5347
2024-11-14 13:30:00,207.7200,207.7450,207.5500,207.6250,13755
2024-11-14 13:31:00,207.5600,207.6700,207.5000,207.6350,8961
2024-11-14 13:32:00,207.6100,207.6100,207.5600,207.6000,2117
2024-11-14 13:33:00,207.5900,207.6600,207.5300,207.5450,3660
2024-11-14 13:34:00,207.5450,207.5450,207.5300,207.5300,1269
2024-11-14 13:35:00,207.5400,207.5700,207.5000,207.5350,7945
2024-11-14 13:36:00,207.5000,207.5600,207.4700,207.5600,3595
2024-11-14 13:37:00,207.5250,207.7099,207.4500,207.6550,13374
2024-11-14 13:38:00,207.6300,207.7090,207.6300,207.6300,3534
2024-11-14 13:39:00,207.6700,207.6700,207.5600,207.6300,8419
2024-11-14 13:40:00,207.5950,207.6100,207.5600,207.5800,2732
2024-11-14 13:41:00,207.5900,207.7000,207.5600,207.6516,8106
2024-11-14 13:42:00,207.6600,207.6600,207.6100,207.6600,4174
2024-11-14 13:43:00,207.6600,207.7100,207.6600,207.7000,3792
2024-11-14 13:44:00,207.6600,207.7200,207.6600,207.6900,16069
2024-11-14 13:45:00,207.6700,207.6799,207.5900,207.5981,5963
2024-11-14 13:46:00,207.5950,207.6520,207.5950,207.6350,3504
2024-11-14 13:47:00,207.6600,207.7000,207.6450,207.6800,14790
2024-11-14 13:48:00,207.6611,207.7100,207.6600,207.7000,34659
2024-11-14 13:49:00,207.7000,207.8200,207.7000,207.8200,14840
2024-11-14 13:50:00,207.9000,207.9000,207.8250,207.8300,891
2024-11-14 13:51:00,207.8500,207.9400,207.8500,207.9000,4390
2024-11-14 13:52:00,207.9000,207.9650,207.8750,207.8750,3431
2024-11-14 13:53:00,207.8850,207.8850,207.8400,207.8800,2440
2024-11-14 13:54:00,207.8500,207.8800,207.8170,207.8700,3571
2024-11-14 13:55:00,207.8504,207.8504,207.7350,207.7403,7186
2024-11-14 13:56:00,207.7450,207.7450,207.7400,207.7400,893
2024-11-14 13:57:00,207.7100,207.7800,207.6700,207.7100,6189
2024-11-14 13:58:00,207.7100,207.8100,207.6800,207.7900,3723
2024-11-14 13:59:00,207.7900,207.7900,207.7700,207.7700,1192
2024-11-14 14:00:00,207.7700,207.9400,207.7650,207.9200,5701
2024-11-14 14:01:00,207.9150,207.9500,207.7900,207.8750,8690
2024-11-14 14:02:00,207.9000,208.0200,207.8500,208.0000,5926
2024-11-14 14:03:00,208.0400,208.1800,208.0201,208.1637,78491
2024-11-14 14:04:00,208.1900,208.2300,208.1900,208.2300,1425
2024-11-14 14:05:00,208.2100,208.3400,208.2000,208.3150,3432
2024-11-14 14:06:00,208.3121,208.3593,208.2700,208.2800,4582
2024-11-14 14:07:00,208.3100,208.4000,208.2700,208.2700,9793
2024-11-14 14:08:00,208.2900,208.3600,208.2900,208.3400,2794
2024-11-14 14:09:00,208.3699,208.4600,208.3200,208.3500,7177
2024-11-14 14:10:00,208.3700,208.3900,208.3350,208.3900,2356
2024-11-14 14:11:00,208.3650,208.4500,208.3500,208.3600,3516
2024-11-14 14:12:00,208.3200,208.3800,208.2900,208.3727,4542
2024-11-14 14:13:00,208.3800,208.4200,208.3400,208.3500,5417
2024-11-14 14:14:00,208.3600,208.3600,208.2200,208.2500,3620
2024-11-14 14:15:00,208.2200,208.2200,208.1900,208.1900,2111
2024-11-14 14:16:00,208.1600,208.3100,208.1565,208.2800,8759
2024-11-14 14:17:00,208.3300,208.3850,208.2900,208.3850,1636
2024-11-14 14:18:00,208.3800,208.3850,208.3500,208.3500,685
2024-11-14 14:19:00,208.3600,208.3950,208.2600,208.2800,6264
2024-11-14 14:20:00,208.2500,208.2650,208.2000,208.2250,2150
2024-11-14 14:21:00,208.2000,208.2500,208.1900,208.2500,5313
2024-11-14 14:22:00,208.2421,208.2900,208.2300,208.2305,3565
2024-11-14 14:23:00,208.2300,208.2399,208.1801,208.2150,1186
2024-11-14 14:24:00,208.2150,208.2150,208.0900,208.1450,9011
2024-11-14 14:25:00,208.1450,208.1700,208.1100,208.1100,3652
2024-11-14 14:26:00,208.1100,208.1425,208.0500,208.0925,5358
2024-11-14 14:27:00,208.0850,208.2600,208.0500,208.2600,10048
2024-11-14 14:28:00,208.3100,208.3700,208.3100,208.3700,1970
2024-11-14 14:29:00,208.3800,208.4300,208.3600,208.4300,103061
2024-11-14 14:30:00,208.4200,208.4500,208.4000,208.4000,1759
2024-11-14 14:31:00,208.4050,208.4100,208.3300,208.3300,1887
2024-11-14 14:32:00,208.3200,208.3499,208.2900,208.3499,2654
2024-11-14 14:33:00,208.3150,208.3150,208.2400,208.2450,2673
2024-11-14 14:34:00,208.2400,208.2900,208.1400,208.2900,8043
2024-11-14 14:35:00,208.2800,208.2800,208.2200,208.2500,2300
2024-11-14 14:36:00,208.2100,208.3200,208.2100,208.3200,4120
2024-11-14 14:37:00,208.3100,208.3700,208.3100,208.3700,4951
2024-11-14 14:38:00,208.3450,208.4200,208.3450,208.4200,2846
2024-11-14 14:39:00,208.4500,208.4651,208.4100,208.4651,3971
2024-11-14 14:40:00,208.4450,208.5350,208.4450,208.5325,4833
2024-11-14 14:41:00,208.5050,208.5100,208.4700,208.4950,2254
2024-11-14 14:42:00,208.4700,208.4900,208.4400,208.4400,2506
2024-11-14 14:43:00,208.4450,208.5100,208.4300,208.5000,4719
2024-11-14 14:44:00,208.5300,208.5500,208.5300,208.5500,1218
2024-11-14 14:45:00,208.5450,208.5700,208.5400,208.5700,2882
2024-11-14 14:46:00,208.5400,208.5400,208.4700,208.4800,2886
2024-11-14 14:47:00,208.4550,208.5400,208.4550,208.5050,3846
2024-11-14 14:48:00,208.4883,208.5500,208.4883,208.5200,3781
2024-11-14 14:49:00,208.5599,208.5600,208.5500,208.5600,3899
2024-11-14 14:50:00,208.5700,208.7200,208.5500,208.6450,6572
2024-11-14 14:51:00,208.6800,208.7100,208.6100,208.6100,7192
2024-11-14 14:52:00,208.7050,208.7300,208.6800,208.7300,1971
2024-11-14 14:53:00,208.7327,208.7700,208.7200,208.7200,2840
2024-11-14 14:54:00,208.7200,208.7400,208.6600,208.7400,4682
2024-11-14 14:55:00,208.6900,208.7800,208.6900,208.7800,4052
2024-11-14 14:56:00,208.7995,208.8600,208.7500,208.8411,5841
2024-11-14 14:57:00,208.8250,208.8600,208.8250,208.8600,863
2024-11-14 14:58:00,208.8303,208.9350,208.8303,208.9300,8525
2024-11-14 14:59:00,208.9150,209.1000,208.9150,209.0965,10490
2024-11-14 15:00:00,209.0400,209.0550,208.7600,208.7700,11222
2024-11-14 15:01:00,208.7800,208.8150,208.7200,208.8150,7695
2024-11-14 15:02:00,208.8100,208.8200,208.6800,208.8050,31128
2024-11-14 15:03:00,208.8050,208.8200,208.7900,208.8000,5864
2024-11-14 15:04:00,208.8050,208.8350,208.7200,208.7200,6133
2024-11-14 15:05:00,208.7850,208.8000,208.6700,208.6700,2576
2024-11-14 15:06:00,208.7100,208.7100,208.4300,208.5100,12228
2024-11-14 15:07:00,208.3900,208.4000,208.1900,208.2400,35911
2024-11-14 15:08:00,208.2550,208.4200,208.2550,208.3550,15750
2024-11-14 15:09:00,208.3600,208.4799,208.3600,208.3600,7667
2024-11-14 15:10:00,208.3148,208.3686,208.2775,208.2800,9970
2024-11-14 15:11:00,208.3000,208.3200,208.2678,208.3050,8710
2024-11-14 15:12:00,208.3050,208.3800,208.2950,208.3600,14641
2024-11-14 15:13:00,208.3800,208.4100,208.3200,208.3450,5853
2024-11-14 15:14:00,208.3450,208.3900,208.2900,208.3150,4613
2024-11-14 15:15:00,208.3000,208.3800,208.2800,208.3250,8693
2024-11-14 15:16:00,208.3250,208.6300,208.3250,208.6300,19122
2024-11-14 15:17:00,208.6300,208.6550,208.4900,208.5350,3865
2024-11-14 15:18:00,208.5400,208.5700,208.4701,208.5700,2728
2024-11-14 15:19:00,208.5200,208.7225,208.5200,208.7225,2878
2024-11-14 15:20:00,208.5200,208.6209,208.4500,208.5200,42111
2024-11-14 15:21:00,208.4327,208.5100,208.3800,208.4000,2426
2024-11-14 15:22:00,208.3872,208.4600,208.3500,208.4600,5954
2024-11-14 15:23:00,208.4600,208.5500,208.4450,208.4850,4716
2024-11-14 15:24:00,208.4850,208.4850,208.4500,208.4700,1875
2024-11-14 15:25:00,208.4100,208.6715,208.4100,208.5700,11870
2024-11-14 15:26:00,208.5600,208.5600,208.4600,208.5350,5778
2024-11-14 15:27:00,208.5100,208.5600,208.4918,208.4918,2986
2024-11-14 15:28:00,208.5600,208.6134,208.5200,208.5200,5570
2024-11-14 15:29:00,208.5250,208.5577,208.4700,208.4700,7043
2024-11-14 15:30:00,208.5100,208.5700,208.4300,208.4700,8733
2024-11-14 15:31:00,208.4400,208.5600,208.4400,208.5200,3592
2024-11-14 15:32:00,208.4300,208.5200,208.4100,208.5100,6299
2024-11-14 15:33:00,208.5200,208.5700,208.3300,208.4200,39942
2024-11-14 15:34:00,208.3900,208.4500,208.3800,208.4200,5323
2024-11-14 15:35:00,208.4600,208.5600,208.4600,208.5600,11458
2024-11-14 15:36:00,208.5700,208.7500,208.5000,208.7000,8706
2024-11-14 15:37:00,208.6500,208.6900,208.5300,208.5800,8747
2024-11-14 15:38:00,208.5700,208.6000,208.4713,208.5400,10105
2024-11-14 15:39:00,208.5900,208.6600,208.5000,208.6600,7550
2024-11-14 15:40:00,208.7199,208.7299,208.5600,208.5800,12462
2024-11-14 15:41:00,208.6100,208.7200,208.5600,208.6600,11734
2024-11-14 15:42:00,208.5950,208.6700,208.5500,208.6000,8902
2024-11-14 15:43:00,208.6000,208.6100,208.4405,208.5000,7540
2024-11-14 15:44:00,208.4600,208.4966,208.4400,208.4500,8336
2024-11-14 15:45:00,208.4500,208.5900,208.4475,208.5240,12864
2024-11-14 15:46:00,208.5150,208.5400,208.4100,208.5350,9152
2024-11-14 15:47:00,208.5100,208.5700,208.4850,208.5000,7307
2024-11-14 15:48:00,208.4750,208.5300,208.4500,208.4700,13476
2024-11-14 15:49:00,208.4300,208.4450,208.3100,208.4125,25254
2024-11-14 15:50:00,208.4200,208.4200,208.2750,208.3146,13211
2024-11-14 15:51:00,208.3500,208.3900,208.1400,208.1700,18343
2024-11-14 15:52:00,208.1750,208.3099,208.1000,208.2350,26828
2024-11-14 15:53:00,208.2500,208.3400,208.2301,208.3000,19128
2024-11-14 15:54:00,208.3150,208.5600,208.2900,208.5500,31547
2024-11-14 15:55:00,208.5350,208.5800,208.5200,208.5500,43604
2024-11-14 15:56:00,208.5600,208.6450,208.5200,208.6450,40999
2024-11-14 15:57:00,208.6600,208.9600,208.6600,208.9250,46255
2024-11-14 15:58:00,208.9250,208.9900,208.7800,208.8200,79655
2024-11-14 15:59:00,208.8200,209.5200,208.8000,209.0100,277516
2024-11-14 16:00:00,209.0100,209.0100,208.9600,208.9900,1046326
2024-11-14 16:01:00,208.9900,208.9900,208.9900,208.9900,5463
2024-11-14 16:02:00,208.9900,208.9900,208.9900,208.9900,12734
2024-11-14 16:03:00,208.9000,208.9900,208.0300,208.9900,33630
2024-11-14 16:05:00,208.9900,208.9900,208.9900,208.9900,2
2024-11-14 16:06:00,209.0869,209.0869,208.9900,208.9900,8981
2024-11-14 16:10:00,208.9900,208.9900,208.9600,208.9900,482517
2024-11-14 16:13:00,208.9500,208.9500,208.9500,208.9500,1
2024-11-14 16:14:00,208.2500,208.2500,208.0700,208.0700,105
2024-11-14 16:15:00,208.9900,208.9900,208.9900,208.9900,2
2024-11-14 16:18:00,208.0300,208.0300,208.0300,208.0300,1
2024-11-14 16:19:00,208.0300,208.0300,208.0300,208.0300,2
2024-11-14 16:25:00,208.0300,208.0300,208.0300,208.0300,2
2024-11-14 16:28:00,208.0400,208.0400,207.4000,207.4000,61
2024-11-14 16:30:00,208.0900,208.0900,208.0400,208.0400,70
2024-11-14 16:31:00,208.9500,208.9500,208.8900,208.8900,2
2024-11-14 16:37:00,208.2608,208.9500,208.2608,208.9500,28
2024-11-14 16:38:00,208.9900,208.9900,208.9900,208.9900,593963
2024-11-14 16:39:00,208.2550,208.2550,208.2550,208.2550,1
2024-11-14 16:41:00,208.2600,208.2600,208.2600,208.2600,23
2024-11-14 16:43:00,208.9000,208.9600,208.9000,208.9600,12
2024-11-14 16:44:00,208.9900,208.9900,208.9600,208.9600,1142
2024-11-14 16:47:00,208.9900,209.0000,208.9900,209.0000,17
2024-11-14 16:50:00,209.4600,209.4600,209.0000,209.0000,14
2024-11-14 16:53:00,209.0800,209.0800,209.0800,209.0800,1
2024-11-14 16:55:00,208.7000,208.7000,208.7000,208.7000,3
2024-11-14 16:56:00,206.5100,206.5100,206.5100,206.5100,1
2024-11-14 17:03:00,208.9900,209.0000,208.9900,209.0000,20
2024-11-14 17:04:00,208.9900,209.1800,208.9500,208.9500,87144
2024-11-14 17:17:00,210.0000,210.0000,210.0000,210.0000,2
